"rsid"	"pval_method1"
"rs6003"	0.59869512
"rs6004"	0.04514645
"rs6005"	0.04496727
"rs6006"	0.88051758
"rs6007"	0.06139247
"rs6008"	0.13994949
"rs6009"	0.6354098
"rs6010"	0.93831531
"rs6011"	0.12496229
"rs6012"	0.09874881
"rs6013"	0.09223611
"rs6014"	0.27729023
"rs6015"	0.38796724
"rs6016"	0.85370582
"rs6017"	0.65348553
"rs6018"	0.86535801
"rs6019"	0.71704121
"rs6020"	0.85953031
"rs6021"	0.8802805
"rs6022"	0.93137647
"rs6023"	0.89483897
"rs6024"	0.51076555
"rs6025"	0.119707
"rs6026"	0.86210168
"rs6027"	0.43729912
"rs6028"	0.53572716
"rs6029"	0.15438318
"rs6030"	0.7216711
"rs6031"	0.21897051
"rs6032"	0.15136771
"rs6033"	0.13464869
"rs6034"	0.6372523
"rs6035"	0.67205689
"rs6036"	0.3388443
"rs6037"	0.2732063
"rs6038"	0.81550779
"rs6039"	0.85057059
"rs6040"	0.33088801
"rs6041"	0.30796346
"rs6042"	0.57758203
"rs6043"	0.32131323
"rs6044"	0.35783875
"rs6045"	0.73913158
"rs6046"	0.42389036
"rs6047"	0.93016402
"rs6048"	0.4538491
"rs6049"	0.91666638
"rs6050"	0.63021122
"rs6051"	0.36248825
"rs6052"	0.28721897
"rs6053"	0.63704999
"rs6054"	0.56158322
"rs6055"	0.98088686
"rs6056"	0.23173259
"rs6057"	0.71489237
"rs6058"	0.0080905
"rs6059"	0.9276047
"rs6060"	0.72387092
"rs6061"	0.4159652
"rs6062"	0.63265747
"rs6063"	0.01809514
"rs6064"	0.40118316
"rs6065"	0.47739043
"rs6066"	0.92168834
"rs6067"	0.37344678
"rs6068"	0.34279707
"rs6069"	0.95711389
"rs6070"	0.21335515
"rs6071"	0.3875388
"rs6072"	0.30847823
"rs6073"	0.992138
"rs6074"	0.64717288
"rs6075"	0.51986123
"rs6076"	0.70911707
"rs6077"	0.67472917
"rs6078"	0.08362986
"rs6079"	0.80964965
"rs6080"	0.85774721
"rs6081"	0.54934624
"rs6082"	0.35493758
"rs6083"	0.51192447
"rs6084"	0.57015902
"rs6085"	0.83663812
"rs6086"	0.65539154
"rs6087"	0.77711876
"rs6088"	0.49973263
"rs6089"	0.81478797
"rs6090"	0.95585553
"rs6091"	0.15662306
"rs6092"	0.23559791
"rs6093"	0.64351783
"rs6094"	0.15186125
"rs6095"	0.77502007
"rs6096"	0.44340574
"rs6097"	0.68235522
"rs6098"	0.7858784
"rs6099"	0.67811881
"rs6100"	0.18906171
"rs6101"	0.56907616
"rs6102"	0.28595566
"rs6103"	0.61022495
"rs6104"	0.26592067
"rs6105"	0.35635037
"rs6106"	0.2275957
"rs6107"	0.49578682
"rs6108"	0.19537244
"rs6109"	0.85512071
"rs6110"	0.35445064
"rs6111"	0.09348201
"rs6112"	0.80897277
"rs6113"	0.10323327
"rs6114"	0.82506959
"rs6115"	0.25111474
"rs6116"	0.98227954
"rs6117"	0.46427887
"rs6118"	0.38544084
"rs6119"	0.81274437
"rs6120"	0.35449673
"rs6121"	0.03177649
"rs6122"	0.85425138
"rs6123"	0.20944976
"rs6124"	0.05864494
"rs6125"	0.45188305
"rs6126"	0.78223274
"rs6127"	0.87300219
"rs6128"	0.35861644
"rs6129"	0.23108862
"rs6130"	0.01717366
"rs6131"	0.94443534
"rs6132"	0.51721722
"rs6133"	0.09258741
"rs6134"	0.29093416
"rs6135"	0.46971611
"rs6136"	0.77932494
"rs6137"	0.39558563
"rs6138"	0.08355989
"rs6139"	0.10817094
"rs6140"	0.45929134
"rs6141"	0.35286116
"rs6142"	0.33095016
"rs6143"	0.88543735
"rs6144"	0.22210559
"rs6145"	0.59351757
"rs6146"	0.18169548
"rs6147"	0.15496309
"rs6148"	0.52050397
"rs6149"	0.70837174
"rs6150"	0.73160657
"rs6151"	0.50481311
"rs6152"	0.35954875
"rs6153"	0.97941172
"rs6154"	0.58724663
"rs6155"	0.31270591
"rs6156"	0.18626186
"rs6157"	0.19535004
"rs6158"	0.08164455
"rs6159"	0.63855858
"rs6160"	0.3489799
"rs6161"	0.86426904
"rs6162"	0.454044
"rs6163"	0.93826976
"rs6164"	0.2244084
"rs6165"	0.14449927
"rs6166"	0.48945445
"rs6167"	0.7216673
"rs6168"	0.10935497
"rs6169"	0.04316573
"rs6170"	0.46852575
"rs6171"	0.88087329
"rs6172"	0.61409024
"rs6173"	0.28360201
"rs6174"	0.20801838
"rs6175"	0.68951021
"rs6176"	0.74134742
"rs6177"	0.05421073
"rs6178"	0.57754013
"rs6179"	0.97601877
"rs6180"	0.91969002
"rs6181"	0.181204
"rs6182"	0.01652993
"rs6183"	0.90256812
"rs6184"	0.22660772
"rs6185"	0.65968624
"rs6186"	0.9394645
"rs6187"	0.87059205
"rs6188"	0.79724007
"rs6189"	0.21603979
"rs6190"	0.61739469
"rs6191"	0.10838423
"rs6192"	0.29315152
"rs6193"	0.33247644
"rs6194"	0.26571638
"rs6195"	0.00705679
"rs6196"	0.97149594
"rs6197"	0.07334913
"rs6198"	0.79543744
"rs6199"	0.77731821
"rs6200"	0.63651701
"rs6201"	0.37263815
"rs6202"	0.27819029
"rs6203"	0.70214336
"rs6204"	0.73420897
"rs6205"	0.80181886
"rs6206"	0.17759853
"rs6207"	0.05683201
"rs6208"	0.42074535
"rs6209"	0.15688532
"rs6210"	0.84259664
"rs6211"	0.09482622
"rs6212"	0.19066896
"rs6213"	0.84708028
"rs6214"	0.11651089
"rs6215"	0.62614741
"rs6216"	0.41437539
"rs6217"	0.17872121
"rs6218"	0.16415215
"rs6219"	0.56368461
"rs6220"	0.51953447
"rs6221"	0.780071
"rs6222"	0.92989327
"rs6223"	0.76374097
"rs6224"	0.22372004
"rs6225"	0.66499173
"rs6226"	0.77662407
"rs6227"	0.81357663
"rs6228"	0.20979144
"rs6229"	0.40875011
"rs6230"	0.21165205
"rs6231"	0.51504484
"rs6232"	0.30780449
"rs6233"	0.14122599
"rs6234"	0.54686647
"rs6235"	0.95068209
"rs6236"	0.8715845
"rs6237"	0.14643822
"rs6238"	0.35404527
"rs6239"	0.32272139
"rs6240"	0.43821745
"rs6241"	0.94767021
"rs6242"	0.88664498
"rs6243"	0.96058871
"rs6244"	0.01466175
"rs6245"	0.58375701
"rs6246"	0.23514712
"rs6247"	0.25501704
"rs6248"	0.31658018
"rs6249"	0.7040441
"rs6250"	0.38993781
"rs6251"	0.16777734
"rs6252"	0.85477801
"rs6253"	0.50913107
"rs6254"	0.64118608
"rs6255"	0.16938085
"rs6256"	0.73662535
"rs6257"	0.4748832
"rs6258"	0.09108999
"rs6259"	0.52822193
"rs6260"	0.09652416
"rs6261"	0.34448447
"rs6262"	0.37258744
"rs6263"	0.8475746
"rs6264"	0.64558218
"rs6265"	0.82846844
"rs6266"	0.86366856
"rs6267"	0.23625485
"rs6268"	0.54405702
"rs6269"	0.76489033
"rs6270"	0.11718775
"rs6271"	0.53067225
"rs6272"	0.90312268
"rs6273"	0.79006908
"rs6274"	0.87366563
"rs6275"	0.83212447
"rs6276"	0.06772693
"rs6277"	0.99108458
"rs6278"	0.17803285
"rs6279"	0.82823461
"rs6280"	0.46303305
"rs6281"	0.20317625
"rs6282"	0.61679815
"rs6283"	0.56141846
"rs6284"	0.48830572
"rs6285"	0.13428667
"rs6286"	0.0977582
"rs6287"	0.02779916
"rs6288"	0.0651977
"rs6289"	0.98632666
"rs6290"	0.23413208
"rs6291"	0.93378919
"rs6292"	0.91304712
"rs6293"	0.48965692
"rs6294"	0.88432403
"rs6295"	0.57682587
"rs6296"	0.51433627
"rs6297"	0.303322
"rs6298"	0.82308611
"rs6299"	0.95960968
"rs6300"	0.53714742
"rs6301"	0.09812074
"rs6302"	0.74742081
"rs6303"	0.22424566
"rs6304"	0.8648587
"rs6305"	0.53835425
"rs6306"	0.29350505
"rs6307"	0.15218825
"rs6308"	0.37592485
"rs6309"	0.00377575
"rs6310"	0.57342112
"rs6311"	0.33950472
"rs6312"	0.05411369
"rs6313"	0.30862741
"rs6314"	0.35719779
"rs6315"	0.40414907
"rs6316"	0.8183454
"rs6317"	0.65852763
"rs6318"	0.24065319
"rs6319"	0.23944099
"rs6320"	0.80227944
"rs6321"	0.42857293
"rs6322"	0.73231842
"rs6323"	0.55896316
"rs6324"	0.85458238
"rs6325"	0.69187438
"rs6326"	0.53962258
"rs6327"	0.22019396
"rs6328"	0.37567608
"rs6329"	0.31782598
"rs6330"	0.56285156
"rs6331"	0.94703497
"rs6332"	0.32140813
"rs6333"	0.40299018
"rs6334"	0.74955712
"rs6335"	0.64240015
"rs6336"	0.40727791
"rs6337"	0.06180392
"rs6338"	0.06674586
"rs6339"	0.80334634
"rs6340"	0.14970752
"rs6341"	0.62929197
"rs6342"	0.71513021
"rs6343"	0.73830864
"rs6344"	0.24703286
"rs6345"	0.96903562
"rs6346"	0.46104534
"rs6347"	0.46065683
"rs6348"	0.86846771
"rs6349"	0.70749909
"rs6350"	0.99979525
"rs6351"	0.24316155
"rs6352"	0.32797893
"rs6353"	0.33583388
"rs6354"	0.71363508
"rs6355"	0.78390057
"rs6356"	0.49640698
"rs6357"	0.17968391
"rs6358"	0.17491535
"rs6359"	0.99501053
"rs6360"	0.2267297
"rs6361"	0.97212676
"rs6362"	0.69809504
"rs6363"	0.22833623
"rs6364"	0.73479781
"rs6365"	0.53658498
"rs6366"	0.87447194
"rs6367"	0.92017717
"rs6368"	0.31614703
"rs6369"	0.4295008
"rs6370"	0.30664204
"rs6371"	0.09348911
"rs6372"	0.80334471
"rs6373"	0.67273017
"rs6374"	0.14540008
"rs6375"	0.51096644
"rs6376"	0.22730965
"rs6377"	0.80590714
"rs6378"	0.78885531
"rs6379"	0.98736045
"rs6380"	0.50777803
"rs6381"	0.50774737
"rs6382"	0.43022911
"rs6383"	0.56080209
"rs6384"	0.72817884
"rs6385"	0.82166529
"rs6386"	0.51296636
"rs6387"	0.59315578
"rs6388"	0.31677031
"rs6389"	0.47506145
"rs6390"	0.03213804
"rs6391"	0.40567737
"rs6392"	0.3580993
"rs6393"	0.11398982
"rs6394"	0.24045409
"rs6395"	0.65898762
"rs6396"	0.59237926
"rs6397"	0.23491243
"rs6398"	0.18961597
"rs6399"	0.08666227
"rs6400"	0.4617067
"rs6401"	0.93203904
"rs6402"	0.752159
"rs6403"	0.32817546
"rs6404"	0.97311294
"rs6405"	0.24266357
"rs6406"	0.91006413
"rs6407"	0.43196036
"rs6408"	0.21654606
"rs6409"	0.36462509
"rs6410"	0.46871838
"rs6411"	0.12798804
"rs6412"	0.03495914
"rs6413"	0.55980941
"rs6414"	0.66796744
"rs6415"	0.22990754
"rs6416"	0.90535336
"rs6417"	0.49565692
"rs6418"	0.64968798
"rs6419"	0.53332345
"rs6420"	0.3912983
"rs6421"	0.29182789
"rs6422"	0.81470953
"rs6423"	0.72195101
"rs6424"	0.40254813
"rs6425"	0.0117788
"rs6426"	0.71049167
"rs6427"	0.51566951
"rs6428"	0.02036935
"rs6429"	0.78715788
"rs6430"	0.55405974
"rs6431"	0.27677553
"rs6432"	0.13614745
"rs6433"	0.17408476
"rs6434"	0.76711947
"rs6435"	0.77452322
"rs6436"	0.06102337
"rs6437"	0.83251073
"rs6438"	0.22349576
"rs6439"	0.09476776
"rs6440"	0.2834119
"rs6441"	0.4246114
"rs6442"	0.3187731
"rs6443"	0.70998368
"rs6444"	0.27203884
"rs6445"	0.1582286
"rs6446"	0.35245885
"rs6447"	0.85923514
"rs6448"	0.71752645
"rs6449"	0.62704085
"rs6450"	0.77612994
"rs6451"	0.6505581
"rs6452"	0.5576289
"rs6453"	0.64884752
"rs6454"	0.01511891
"rs6455"	0.86298393
"rs6456"	0.23674556
"rs6457"	0.84302046
"rs6458"	0.50217778
"rs6459"	0.27532324
"rs6460"	0.14784336
"rs6461"	0.68697672
"rs6462"	0.06528499
"rs6463"	0.43712461
"rs6464"	0.08361208
"rs6465"	0.67131863
"rs6466"	0.93418128
"rs6467"	0.95849252
"rs6468"	0.39584661
"rs6469"	0.32833525
"rs6470"	0.36721343
"rs6471"	0.31679815
"rs6472"	0.86044527
"rs6473"	0.49297827
"rs6474"	0.7248056
"rs6475"	0.58533819
"rs6476"	0.60243317
"rs6477"	0.31810787
"rs6478"	0.58712566
"rs6479"	0.32147482
"rs6480"	0.58108242
"rs6481"	0.40740165
"rs6482"	0.79162661
"rs6483"	0.58828219
"rs6484"	0.9570083
"rs6485"	0.96866937
"rs6486"	0.9067305
"rs6487"	0.05603939
"rs6488"	0.3001749
"rs6489"	0.18693252
"rs6490"	0.96723672
"rs6491"	0.42073435
"rs6492"	0.69063312
"rs6493"	0.12982031
"rs6494"	0.85542561
"rs6495"	0.68913104
"rs6496"	0.79145697
"rs6497"	0.72404417
"rs6498"	0.47413336
"rs6499"	0.28431321
"rs6500"	0.12569141
"rs6501"	0.95430483
"rs6502"	0.80469573
"rs6503"	0.3724669
"rs6504"	0.68500363
"rs6505"	0.94185491
"rs6506"	0.93361368
"rs6507"	0.86674882
"rs6508"	0.63186636
"rs6509"	0.64923509
"rs6510"	0.66370435
"rs6511"	0.40610952
"rs6512"	0.03579268
"rs6513"	0.85574258
"rs6514"	0.41163176
"rs6515"	0.96888083
"rs6516"	0.22058875
"rs6517"	0.32350665
"rs6518"	0.92258457
"rs6519"	0.43224961
"rs6520"	0.91095387
"rs6521"	0.47168723
"rs6522"	0.01456014
"rs6523"	0.3847323
"rs6524"	0.39071202
"rs6525"	0.70540839
"rs6526"	0.28815109
"rs6527"	0.9546344
"rs6528"	0.66488129
"rs6529"	0.49747248
"rs6530"	0.71847297
"rs6531"	0.99535897
"rs6532"	0.96941309
"rs6533"	0.20701632
"rs6534"	0.62192007
"rs6535"	0.79728139
"rs6536"	0.45169806
"rs6537"	0.86260825
"rs6538"	0.95661171
"rs6539"	0.08499772
"rs6540"	0.67596927
"rs6541"	0.14948753
"rs6542"	0.86618938
"rs6543"	0.02822351
"rs6544"	0.76162087
"rs6545"	0.74915612
"rs6546"	0.40971889
"rs6547"	0.35520385
"rs6548"	0.44956325
"rs6549"	0.8145974
"rs6550"	0.13500785
"rs6551"	0.53662196
"rs6552"	0.35584292
"rs6553"	0.78176712
"rs6554"	0.93480264
"rs6555"	0.31159403
"rs6556"	0.61405719
"rs6557"	0.84151756
"rs6558"	0.24057432
"rs6559"	0.01749121
"rs6560"	0.52617019
"rs6561"	0.74908838
"rs6562"	0.36334481
"rs6563"	0.89752179
"rs6564"	0.32467045
"rs6565"	0.49995046
"rs6566"	0.04904867
"rs6567"	0.02696302
"rs6568"	0.8988431
"rs6569"	0.20269032
"rs6570"	0.25340475
"rs6571"	0.38663409
"rs6572"	0.89554218
"rs6573"	0.55943356
"rs6574"	0.70130668
"rs6575"	0.93722185
"rs6576"	0.51221669
"rs6577"	0.55149714
"rs6578"	0.22874196
"rs6579"	0.02140931
"rs6580"	0.17316026
"rs6581"	0.14165179
"rs6582"	0.62700898
"rs6583"	0.17209214
"rs6584"	0.97126394
"rs6585"	0.87617513
"rs6586"	0.260805
"rs6587"	0.27783418
"rs6588"	0.22327325
"rs6589"	0.86169129
"rs6590"	0.23263626
"rs6591"	0.28819543
"rs6592"	0.15789944
"rs6593"	0.07411779
"rs6594"	0.25976227
"rs6595"	0.52017256
"rs6596"	0.31211025
"rs6597"	0.7562046
"rs6598"	0.89565186
"rs6599"	0.98890219
"rs6600"	0.28999996
"rs6601"	0.47831718
"rs6602"	0.76637313
"rs6603"	0.05591597
"rs6604"	0.89617939
"rs6605"	0.52101326
"rs6606"	0.95913437
"rs6607"	0.7180791
"rs6608"	0.69773426
"rs6609"	0.87428721
"rs6610"	0.77624075
"rs6611"	0.40381057
"rs6612"	0.34897782
"rs6613"	0.90475892
"rs6614"	0.9326727
"rs6615"	0.51612753
"rs6616"	0.69344643
"rs6617"	0.23775209
"rs6618"	0.55997876
"rs6619"	0.32024428
"rs6620"	0.95272144
"rs6621"	0.03154318
"rs6622"	0.21536684
"rs6623"	0.60288866
"rs6624"	0.44781322
"rs6625"	0.01530964
"rs6626"	0.37237361
"rs6627"	0.65850261
"rs6628"	0.03070445
"rs6629"	0.08650055
"rs6630"	0.65270586
"rs6631"	0.28442015
"rs6632"	0.4304758
"rs6633"	0.14869008
"rs6634"	0.39940046
"rs6635"	0.61345145
"rs6636"	0.15112389
"rs6637"	0.16695412
"rs6638"	0.53212055
"rs6639"	0.27942531
"rs6640"	0.93210187
"rs6641"	0.58566895
"rs6642"	0.74670644
"rs6643"	0.3329189
"rs6644"	0.41125106
"rs6645"	0.50454875
"rs6646"	0.03290622
"rs6647"	0.93254594
"rs6648"	0.45551785
"rs6649"	0.86007362
"rs6650"	0.52678973
"rs6651"	0.7894017
"rs6652"	0.40017661
"rs6653"	0.75012401
"rs6654"	0.17496515
"rs6655"	0.86932815
"rs6656"	0.69881088
"rs6657"	0.64033213
"rs6658"	0.32034553
"rs6659"	0.37795152
"rs6660"	0.73769332
"rs6661"	0.01389605
"rs6662"	0.85781177
"rs6663"	0.18165046
"rs6664"	0.79753111
"rs6665"	0.09921072
"rs6666"	0.86416934
"rs6667"	0.66825136
"rs6668"	0.87417476
"rs6669"	0.97365813
"rs6670"	0.58899414
"rs6671"	0.96764052
"rs6672"	0.80491568
"rs6673"	0.35281141
"rs6674"	0.69105385
"rs6675"	0.27672264
"rs6676"	0.22587221
"rs6677"	0.62166152
"rs6678"	0.56172939
"rs6679"	0.75915628
"rs6680"	0.44284763
"rs6681"	0.12919019
"rs6682"	0.71525389
"rs6683"	0.16272977
"rs6684"	0.41748519
"rs6685"	0.56173542
"rs6686"	0.47634185
"rs6687"	0.06055366
"rs6688"	0.65093024
"rs6689"	0.15613435
"rs6690"	0.1845784
"rs6691"	0.36932461
"rs6692"	0.26147011
"rs6693"	0.78913042
"rs6694"	0.16813309
"rs6695"	0.98327263
"rs6696"	0.76226026
"rs6697"	0.50334285
"rs6698"	0.26253932
"rs6699"	0.92463794
"rs6700"	0.14316368
"rs6701"	0.5979734
"rs6702"	0.75698692
"rs6703"	0.72576507
"rs6704"	0.46542641
"rs6705"	0.51497742
"rs6706"	0.53579998
"rs6707"	0.28737668
"rs6708"	0.21569646
"rs6709"	0.63794017
"rs6710"	0.39668425
"rs6711"	0.52793623
"rs6712"	0.30631799
"rs6713"	0.72956078
"rs6714"	0.36405211
"rs6715"	0.4631658
"rs6716"	0.15080584
"rs6717"	0.51452087
"rs6718"	0.79051188
"rs6719"	0.51236626
"rs6720"	0.49726953
"rs6721"	0.31877129
"rs6722"	0.94366939
"rs6723"	0.4459618
"rs6724"	0.09397524
"rs6725"	0.45231199
"rs6726"	0.14687432
"rs6727"	0.96772163
"rs6728"	0.1933877
"rs6729"	0.5963633
"rs6730"	0.55399293
"rs6731"	0.19979882
"rs6732"	0.50857212
"rs6733"	0.86827057
"rs6734"	0.86527211
"rs6735"	0.01559625
"rs6736"	0.43092131
"rs6737"	0.37899369
"rs6738"	0.07362893
"rs6739"	0.50996518
"rs6740"	0.77188035
"rs6741"	0.57465506
"rs6742"	0.60521303
"rs6743"	0.4878736
"rs6744"	0.05085897
"rs6745"	0.57538892
"rs6746"	0.00047626
"rs6747"	0.32999755
"rs6748"	0.04047491
"rs6749"	0.1297849
"rs6750"	0.90219199
"rs6751"	0.48177902
"rs6752"	0.98703499
"rs6753"	0.64065819
"rs6754"	0.37608079
"rs6755"	0.64827316
"rs6756"	0.52119338
"rs6757"	0.02571227
"rs6758"	0.52927051
"rs6759"	0.10290617
"rs6760"	0.78174683
"rs6761"	0.09865946
"rs6762"	0.766198
"rs6763"	0.88429302
"rs6764"	0.21284462
"rs6765"	0.5447192
"rs6766"	0.73061899
"rs6767"	0.93370422
"rs6768"	0.45439491
"rs6769"	0.26148688
"rs6770"	0.98693278
"rs6771"	0.14922559
"rs6772"	0.75844619
"rs6773"	0.50641461
"rs6774"	0.43395693
"rs6775"	0.222403
"rs6776"	0.00242581
"rs6777"	0.65457228
"rs6778"	0.4258065
"rs6779"	0.94360701
"rs6780"	0.91660664
"rs6781"	0.61166689
"rs6782"	0.28011051
"rs6783"	0.27044538
"rs6784"	0.83794613
"rs6785"	0.10559036
"rs6786"	0.38142867
"rs6787"	0.66594847
"rs6788"	0.18671502
"rs6789"	0.38228314
"rs6790"	0.79981545
"rs6791"	0.14557835
"rs6792"	0.42714692
"rs6793"	0.8074372
"rs6794"	0.34861965
"rs6795"	0.87650523
"rs6796"	0.37174316
"rs6797"	0.79439203
"rs6798"	0.69411085
"rs6799"	0.42956597
"rs6800"	0.728114
"rs6801"	0.50015653
"rs6802"	0.4147749
"rs6803"	0.3674797
"rs6804"	0.92927733
"rs6805"	0.30506992
"rs6806"	0.72907863
"rs6807"	0.28560774
"rs6808"	0.46224775
"rs6809"	0.51379326
"rs6810"	0.71192082
"rs6811"	0.69744734
"rs6812"	0.45164039
"rs6813"	0.78235381
"rs6814"	0.23954702
"rs6815"	0.91260492
"rs6816"	0.28567682
"rs6817"	0.48494304
"rs6818"	0.84174462
"rs6819"	0.81282443
"rs6820"	0.38936043
"rs6821"	0.14860097
"rs6822"	0.8324584
"rs6823"	0.42975391
"rs6824"	0.56325521
"rs6825"	0.46132758
"rs6826"	0.38799056
"rs6827"	0.86230388
"rs6828"	0.62801677
"rs6829"	0.19724795
"rs6830"	0.64508939
"rs6831"	0.87241289
"rs6832"	0.03959311
"rs6833"	0.28651362
"rs6834"	0.65974081
"rs6835"	0.19637132
"rs6836"	0.62915573
"rs6837"	0.53690807
"rs6838"	0.43174362
"rs6839"	0.07824297
"rs6840"	0.77458802
"rs6841"	0.26062366
"rs6842"	0.33395581
"rs6843"	0.34872185
"rs6844"	0.6816093
"rs6845"	0.67155088
"rs6846"	0.70694518
"rs6847"	0.34045776
"rs6848"	0.88443126
"rs6849"	0.33651884
"rs6850"	0.29143932
"rs6851"	0.61863481
"rs6852"	0.99277634
"rs6853"	0.37219385
"rs6854"	0.59586597
"rs6855"	0.3752526
"rs6856"	0.8723739
"rs6857"	0.9028341
"rs6858"	0.94383316
"rs6859"	0.20787745
"rs6860"	0.73254369
"rs6861"	0.9249762
"rs6862"	0.76867779
"rs6863"	0.22983212
"rs6864"	0.53179718
"rs6865"	0.17507173
"rs6866"	0.69527308
"rs6867"	0.57470886
"rs6868"	0.75039484
"rs6869"	0.77440823
"rs6870"	0.53041368
"rs6871"	0.92380392
"rs6872"	0.97339306
"rs6873"	0.9550141
"rs6874"	0.5898295
"rs6875"	0.19608807
"rs6876"	0.68989035
"rs6877"	0.46925691
"rs6878"	0.54742304
"rs6879"	0.87306574
"rs6880"	0.92677766
"rs6881"	0.95573198
"rs6882"	0.26567959
"rs6883"	0.47260633
"rs6884"	0.46267735
"rs6885"	0.45634374
"rs6886"	0.67002659
"rs6887"	0.46568426
"rs6888"	0.2585103
"rs6889"	0.21020108
"rs6890"	0.35185835
"rs6891"	0.1187784
"rs6892"	0.36948821
"rs6893"	0.35630879
"rs6894"	0.1274445
"rs6895"	0.08099403
"rs6896"	0.73146359
"rs6897"	0.66124266
"rs6898"	0.47519
"rs6899"	0.80682384
"rs6900"	0.48700994
"rs6901"	0.60552783
"rs6902"	0.91278682
"rs6903"	0.53400391
"rs6904"	0.03066571
"rs6905"	0.0929181
"rs6906"	0.83239888
"rs6907"	0.18633931
"rs6908"	0.47752351
"rs6909"	0.18810562
"rs6910"	0.7145233
"rs6911"	0.44722959
"rs6912"	0.35911235
"rs6913"	0.88842279
"rs6914"	0.76803352
"rs6915"	0.16627584
"rs6916"	0.17749835
"rs6917"	0.5127525
"rs6918"	0.09990381
"rs6919"	0.31055131
"rs6920"	0.09026057
"rs6921"	0.98895672
"rs6922"	0.13606984
"rs6923"	0.31404654
"rs6924"	0.49761786
"rs6925"	0.67320241
"rs6926"	0.65518967
"rs6927"	0.30025949
"rs6928"	0.7329315
"rs6929"	0.77278391
"rs6930"	0.47019836
"rs6931"	0.2932963
"rs6932"	0.97122035
"rs6933"	0.53047051
"rs6934"	0.59093632
"rs6935"	0.19812417
"rs6936"	0.36956118
"rs6937"	0.62140928
"rs6938"	0.46454462
"rs6939"	0.51631224
"rs6940"	0.48749928
"rs6941"	0.39192655
"rs6942"	0.30752448
"rs6943"	0.95416098
"rs6944"	0.68420958
"rs6945"	0.41048495
"rs6946"	0.45772891
"rs6947"	0.89533271
"rs6948"	0.49153117
"rs6949"	0.55635006
"rs6950"	0.52652945
"rs6951"	0.07389945
"rs6952"	0.59729996
"rs6953"	0.62322896
"rs6954"	0.18489328
"rs6955"	0.99354969
"rs6956"	0.07929531
"rs6957"	0.83114883
"rs6958"	0.6905005
"rs6959"	0.12056262
"rs6960"	0.85327076
"rs6961"	0.75482158
"rs6962"	0.62493798
"rs6963"	0.25786646
"rs6964"	0.54497287
"rs6965"	0.3216053
"rs6966"	0.89383064
"rs6967"	0.67440485
"rs6968"	0.41395379
"rs6969"	0.45743827
"rs6970"	0.89705476
"rs6971"	0.71886081
"rs6972"	0.24853854
"rs6973"	0.48883658
"rs6974"	0.90345219
"rs6975"	0.86762717
"rs6976"	0.45019301
"rs6977"	0.67807763
"rs6978"	0.996696
"rs6979"	0.90212798
"rs6980"	0.33155971
"rs6981"	0.12094493
"rs6982"	0.94030506
"rs6983"	0.20963846
"rs6984"	0.1389697
"rs6985"	0.5239081
"rs6986"	0.80209442
"rs6987"	0.52231554
"rs6988"	0.96912403
"rs6989"	0.73047988
"rs6990"	0.09917843
"rs6991"	0.08495019
"rs6992"	0.85392276
"rs6993"	0.13967929
"rs6994"	0.7143368
"rs6995"	0.08604311
"rs6996"	0.82668901
"rs6997"	0.67802906
"rs6998"	0.3369482
"rs6999"	0.28661952
"rs7000"	0.18296975
"rs7001"	0.75961019
"rs7002"	0.46703064
"rs7003"	0.17742056
"rs7004"	0.86933224
"rs7005"	0.13185594
"rs7006"	0.28766665
"rs7007"	0.56920109
"rs7008"	0.19136591
"rs7009"	0.24647239
"rs7010"	0.48675745
"rs7011"	0.86136138
"rs7012"	0.90916818
"rs7013"	0.72778947
"rs7014"	0.94273137
"rs7015"	0.84247145
"rs7016"	0.67938934
"rs7017"	0.38491629
"rs7018"	0.1842428
"rs7019"	0.2737713
"rs7020"	0.96255476
"rs7021"	0.44661742
"rs7022"	0.57845767
"rs7023"	0.57533971
"rs7024"	0.80751067
"rs7025"	0.26454977
"rs7026"	0.6125646
"rs7027"	0.1535723
"rs7028"	0.51945453
"rs7029"	0.80969949
"rs7030"	0.29338337
"rs7031"	0.90104613
"rs7032"	0.39660856
"rs7033"	0.48414456
"rs7034"	0.7525986
"rs7035"	0.5170846
"rs7036"	0.52212869
"rs7037"	0.54488033
"rs7038"	0.07367872
"rs7039"	0.96301071
"rs7040"	0.11843984
"rs7041"	0.07720831
"rs7042"	0.5661691
"rs7043"	0.92147399
"rs7044"	0.2124761
"rs7045"	0.13557983
"rs7046"	0.76990656
"rs7047"	0.17733586
"rs7048"	0.19828541
"rs7049"	0.37994053
"rs7050"	0.71102249
"rs7051"	0.73877595
"rs7052"	0.34735919
"rs7053"	0.51026804
"rs7054"	0.86796542
"rs7055"	0.42166647
"rs7056"	0.03073835
"rs7057"	0.26753841
"rs7058"	0.05186489
"rs7059"	0.73086552
"rs7060"	0.58619709
"rs7061"	0.08599331
"rs7062"	0.48431515
"rs7063"	0.10663614
"rs7064"	0.18317304
"rs7065"	0.31772959
"rs7066"	0.07237497
"rs7067"	0.09279216
"rs7068"	0.73763378
"rs7069"	0.38948571
"rs7070"	0.93592911
"rs7071"	0.34918773
"rs7072"	0.76826949
"rs7073"	0.03397049
"rs7074"	0.86255517
"rs7075"	0.56753599
"rs7076"	0.69613166
"rs7077"	0.54098694
"rs7078"	0.94619187
